"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
56,"33","Alytaus r.","1","Alytaus apskr.",NA,176,73,103,165,9,2,2020-11-17 10:28:10,132,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,925,375,550,319,585,19,2020-11-17 10:28:13,144,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,8248,3804,4269,6015,2167,35,2020-11-17 10:28:21,3870,18
60,"87","Šilalės r.","7","Tauragės apskr.",NA,459,176,283,397,59,1,2020-11-17 10:28:23,334,2
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,3024,1241,1761,2494,501,23,2020-11-17 10:28:27,1704,6
20,"30","Visagino","9","Utenos apskr.",NA,85,41,44,58,25,2,2020-11-17 10:28:28,59,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,209,86,122,156,52,1,2020-11-17 10:28:30,105,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,995,395,598,794,194,6,2020-11-17 10:28:33,681,1
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,2398,977,1421,1983,394,13,2020-11-17 10:28:36,1332,8
30,"12","Birštono","2","Kauno apskr.",NA,38,17,21,30,8,0,2020-11-17 10:28:38,22,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,98,41,57,78,19,1,2020-11-17 10:28:39,75,0
