"day","municipality_code","administrative_level_3","tests_daily","tests_positive_daily","deaths_1_daily","deaths_2_daily","deaths_3_daily"
2020-04-11,"46","Jonavos r.",43,0,0,0,0
2020-04-11,"47","Joniškio r.",9,0,0,0,0
2020-04-11,"48","Kalvarijos",25,0,0,0,0
2020-04-11,"49","Kaišiadorių r.",6,0,0,0,0
2020-04-11,"52","Kauno r.",34,0,0,0,0
2020-04-11,"53","Kėdainių r.",17,0,0,0,0
2020-04-11,"54","Kelmės r.",8,0,0,0,0
2020-04-11,"55","Klaipėdos r.",72,3,0,0,0
2020-04-11,"56","Kretingos r.",55,0,0,0,0
2020-04-11,"57","Kupiškio r.",4,0,0,0,0
2020-04-11,"58","Kazlų Rūdos",4,0,0,0,0
2020-04-11,"59","Lazdijų r.",14,0,0,0,0
2020-04-11,"61","Mažeikių r.",18,0,0,0,0
2020-04-11,"62","Molėtų r.",5,0,0,0,0
2020-04-11,"63","Pagėgių",10,0,0,0,0
2020-04-11,"65","Pakruojo r.",8,0,0,0,0
2020-04-11,"66","Panevėžio r.",18,0,0,0,0
2020-04-11,"67","Pasvalio r.",1,0,0,0,0
2020-04-11,"68","Plungės r.",8,0,0,0,0
2020-04-11,"69","Prienų r.",24,0,0,0,0
2020-04-11,"71","Radviliškio r.",11,0,0,0,0
2020-04-11,"72","Raseinių r.",17,0,0,0,0
2020-04-11,"73","Rokiškio r.",7,0,0,0,0
2020-04-11,"74","Rietavo",3,0,0,0,0
2020-04-11,"75","Skuodo r.",9,0,0,0,0
2020-04-11,"77","Tauragės r.",53,0,0,0,0
2020-04-11,"78","Telšių r.",39,2,0,0,0
2020-04-11,"79","Trakų r.",31,0,0,0,0
2020-04-11,"81","Ukmergės r.",93,6,1,1,1
2020-04-11,"82","Utenos r.",17,0,0,0,0
2020-04-11,"84","Šakių r.",8,0,0,0,0
2020-04-11,"85","Šalčininkų r.",20,0,0,0,0
2020-04-11,"86","Švenčionių r.",20,0,0,0,0
2020-04-11,"87","Šilalės r.",13,1,0,0,0
2020-04-11,"88","Šilutės r.",35,1,0,0,0
2020-04-11,"89","Širvintų r.",6,0,0,0,0
2020-04-11,"91","Šiaulių r.",21,1,0,0,0
2020-04-11,"94","Jurbarko r.",23,0,0,0,0
2020-04-12,"00","Lithuania",845,31,1,2,2
2020-04-12,"11","Alytaus m.",5,1,0,0,0
2020-04-12,"12","Birštono",1,0,0,0,0
2020-04-12,"13","Vilniaus m.",163,3,0,0,0
2020-04-12,"15","Druskininkų",13,0,0,0,0
2020-04-12,"18","Marijampolės",37,2,1,1,1
2020-04-12,"19","Kauno m.",112,1,0,0,0
2020-04-12,"21","Klaipėdos m.",110,9,0,0,0
2020-04-12,"23","Neringos",0,0,0,0,0
2020-04-12,"25","Palangos m.",14,2,0,0,0
2020-04-12,"27","Panevėžio m.",26,0,0,0,0
2020-04-12,"29","Šiaulių m.",81,0,0,0,0
2020-04-12,"30","Visagino m.",2,0,0,0,0
2020-04-12,"32","Akmenės r.",4,0,0,0,0
2020-04-12,"33","Alytaus r.",0,0,0,0,0
2020-04-12,"34","Anykščių r.",4,0,0,0,0
2020-04-12,"36","Biržų r.",5,1,0,0,0
2020-04-12,"38","Varėnos r.",4,0,0,0,0
2020-04-12,"39","Vilkaviškio r.",11,0,0,0,0
2020-04-12,"41","Vilniaus r.",20,0,0,0,0
2020-04-12,"42","Elektrėnų",0,0,0,0,0
2020-04-12,"43","Zarasų r.",0,0,0,0,0
2020-04-12,"45","Ignalinos r.",8,0,0,0,0
2020-04-12,"46","Jonavos r.",4,0,0,0,0
2020-04-12,"47","Joniškio r.",5,0,0,0,0
2020-04-12,"48","Kalvarijos",2,0,0,0,0
2020-04-12,"49","Kaišiadorių r.",3,0,0,0,0
2020-04-12,"52","Kauno r.",20,1,0,0,0
2020-04-12,"53","Kėdainių r.",8,0,0,0,0
2020-04-12,"54","Kelmės r.",3,0,0,0,0
2020-04-12,"55","Klaipėdos r.",25,6,0,0,0
2020-04-12,"56","Kretingos r.",12,2,0,0,0
2020-04-12,"57","Kupiškio r.",0,0,0,0,0
2020-04-12,"58","Kazlų Rūdos",2,0,0,0,0
2020-04-12,"59","Lazdijų r.",1,0,0,0,0
2020-04-12,"61","Mažeikių r.",5,0,0,0,0
2020-04-12,"62","Molėtų r.",1,0,0,0,0
2020-04-12,"63","Pagėgių",1,0,0,0,0
2020-04-12,"65","Pakruojo r.",1,0,0,0,0
2020-04-12,"66","Panevėžio r.",3,0,0,1,1
2020-04-12,"67","Pasvalio r.",0,0,0,0,0
2020-04-12,"68","Plungės r.",4,0,0,0,0
2020-04-12,"69","Prienų r.",3,0,0,0,0
2020-04-12,"71","Radviliškio r.",12,0,0,0,0
2020-04-12,"72","Raseinių r.",2,0,0,0,0
2020-04-12,"73","Rokiškio r.",3,0,0,0,0
2020-04-12,"74","Rietavo",1,1,0,0,0
2020-04-12,"75","Skuodo r.",1,0,0,0,0
2020-04-12,"77","Tauragės r.",6,0,0,0,0
2020-04-12,"78","Telšių r.",3,0,0,0,0
2020-04-12,"79","Trakų r.",3,0,0,0,0
2020-04-12,"81","Ukmergės r.",19,0,0,0,0
2020-04-12,"82","Utenos r.",4,0,0,0,0
2020-04-12,"84","Šakių r.",3,0,0,0,0
2020-04-12,"85","Šalčininkų r.",6,0,0,0,0
2020-04-12,"86","Švenčionių r.",6,1,0,0,0
2020-04-12,"87","Šilalės r.",1,0,0,0,0
2020-04-12,"88","Šilutės r.",35,1,0,0,0
2020-04-12,"89","Širvintų r.",3,0,0,0,0
2020-04-12,"91","Šiaulių r.",10,0,0,0,0
2020-04-12,"94","Jurbarko r.",4,0,0,0,0
2020-04-13,"00","Lithuania",753,21,1,1,1
2020-04-13,"11","Alytaus m.",14,0,0,0,0
2020-04-13,"12","Birštono",0,0,0,0,0
2020-04-13,"13","Vilniaus m.",208,2,1,1,1
2020-04-13,"15","Druskininkų",5,0,0,0,0
2020-04-13,"18","Marijampolės",24,0,0,0,0
2020-04-13,"19","Kauno m.",16,0,0,0,0
2020-04-13,"21","Klaipėdos m.",164,15,0,0,0
2020-04-13,"23","Neringos",1,0,0,0,0
2020-04-13,"25","Palangos m.",8,0,0,0,0
2020-04-13,"27","Panevėžio m.",31,0,0,0,0
2020-04-13,"29","Šiaulių m.",42,0,0,0,0
2020-04-13,"30","Visagino m.",4,0,0,0,0
2020-04-13,"32","Akmenės r.",5,0,0,0,0
2020-04-13,"33","Alytaus r.",6,0,0,0,0
2020-04-13,"34","Anykščių r.",2,0,0,0,0
2020-04-13,"36","Biržų r.",0,0,0,0,0
2020-04-13,"38","Varėnos r.",0,0,0,0,0
2020-04-13,"39","Vilkaviškio r.",1,1,0,0,0
2020-04-13,"41","Vilniaus r.",28,1,0,0,0
2020-04-13,"42","Elektrėnų",3,0,0,0,0
2020-04-13,"43","Zarasų r.",1,0,0,0,0
2020-04-13,"45","Ignalinos r.",1,0,0,0,0
2020-04-13,"46","Jonavos r.",5,0,0,0,0
2020-04-13,"47","Joniškio r.",3,0,0,0,0
2020-04-13,"48","Kalvarijos",2,0,0,0,0
2020-04-13,"49","Kaišiadorių r.",2,0,0,0,0
2020-04-13,"52","Kauno r.",8,0,0,0,0
2020-04-13,"53","Kėdainių r.",4,0,0,0,0
2020-04-13,"54","Kelmės r.",5,0,0,0,0
2020-04-13,"55","Klaipėdos r.",11,0,0,0,0
2020-04-13,"56","Kretingos r.",10,0,0,0,0
2020-04-13,"57","Kupiškio r.",3,0,0,0,0
2020-04-13,"58","Kazlų Rūdos",0,0,0,0,0
2020-04-13,"59","Lazdijų r.",6,0,0,0,0
2020-04-13,"61","Mažeikių r.",5,0,0,0,0
2020-04-13,"62","Molėtų r.",3,0,0,0,0
2020-04-13,"63","Pagėgių",1,0,0,0,0
2020-04-13,"65","Pakruojo r.",4,0,0,0,0
2020-04-13,"66","Panevėžio r.",8,0,0,0,0
2020-04-13,"67","Pasvalio r.",2,0,0,0,0
2020-04-13,"68","Plungės r.",5,0,0,0,0
2020-04-13,"69","Prienų r.",1,0,0,0,0
2020-04-13,"71","Radviliškio r.",10,0,0,0,0
2020-04-13,"72","Raseinių r.",9,0,0,0,0
2020-04-13,"73","Rokiškio r.",1,0,0,0,0
2020-04-13,"74","Rietavo",5,0,0,0,0
2020-04-13,"75","Skuodo r.",6,0,0,0,0
2020-04-13,"77","Tauragės r.",6,0,0,0,0
2020-04-13,"78","Telšių r.",1,0,0,0,0
2020-04-13,"79","Trakų r.",4,0,0,0,0
2020-04-13,"81","Ukmergės r.",11,0,0,0,0
2020-04-13,"82","Utenos r.",4,0,0,0,0
2020-04-13,"84","Šakių r.",4,0,0,0,0
2020-04-13,"85","Šalčininkų r.",5,0,0,0,0
2020-04-13,"86","Švenčionių r.",7,0,0,0,0
2020-04-13,"87","Šilalės r.",4,1,0,0,0
2020-04-13,"88","Šilutės r.",9,0,0,0,0
2020-04-13,"89","Širvintų r.",4,1,0,0,0
2020-04-13,"91","Šiaulių r.",8,0,0,0,0
2020-04-13,"94","Jurbarko r.",3,0,0,0,0
2020-04-14,"00","Lithuania",1619,27,4,4,4
2020-04-14,"11","Alytaus m.",63,0,0,0,0
2020-04-14,"12","Birštono",0,0,0,0,0
2020-04-14,"13","Vilniaus m.",299,2,0,0,0
2020-04-14,"15","Druskininkų",32,0,0,0,0
2020-04-14,"18","Marijampolės",68,2,1,1,1
2020-04-14,"19","Kauno m.",147,1,0,0,0
2020-04-14,"21","Klaipėdos m.",183,7,1,1,1
2020-04-14,"23","Neringos",0,0,0,0,0
2020-04-14,"25","Palangos m.",7,0,0,0,0
2020-04-14,"27","Panevėžio m.",23,0,0,0,0
2020-04-14,"29","Šiaulių m.",56,0,0,0,0
2020-04-14,"30","Visagino m.",11,0,0,0,0
2020-04-14,"32","Akmenės r.",9,0,0,0,0
2020-04-14,"33","Alytaus r.",19,0,0,0,0
2020-04-14,"34","Anykščių r.",11,0,0,0,0
2020-04-14,"36","Biržų r.",14,0,0,0,0
2020-04-14,"38","Varėnos r.",16,0,0,0,0
2020-04-14,"39","Vilkaviškio r.",12,0,0,0,0
2020-04-14,"41","Vilniaus r.",52,7,0,0,0
2020-04-14,"42","Elektrėnų",11,0,0,0,0
2020-04-14,"43","Zarasų r.",5,0,0,0,0
2020-04-14,"45","Ignalinos r.",3,0,0,0,0
2020-04-14,"46","Jonavos r.",12,0,0,0,0
2020-04-14,"47","Joniškio r.",5,0,0,0,0
2020-04-14,"48","Kalvarijos",6,1,0,0,0
2020-04-14,"49","Kaišiadorių r.",9,0,0,0,0
2020-04-14,"52","Kauno r.",28,0,0,0,0
2020-04-14,"53","Kėdainių r.",23,0,0,0,0
2020-04-14,"54","Kelmės r.",7,0,0,0,0
2020-04-14,"55","Klaipėdos r.",29,2,1,1,1
2020-04-14,"56","Kretingos r.",24,0,0,0,0
2020-04-14,"57","Kupiškio r.",16,0,0,0,0
2020-04-14,"58","Kazlų Rūdos",6,0,0,0,0
2020-04-14,"59","Lazdijų r.",8,1,0,0,0
2020-04-14,"61","Mažeikių r.",57,0,0,0,0
2020-04-14,"62","Molėtų r.",6,0,0,0,0
2020-04-14,"63","Pagėgių",4,0,0,0,0
2020-04-14,"65","Pakruojo r.",7,0,0,0,0
2020-04-14,"66","Panevėžio r.",13,2,0,0,0
2020-04-14,"67","Pasvalio r.",5,0,0,0,0
2020-04-14,"68","Plungės r.",16,0,0,0,0
2020-04-14,"69","Prienų r.",15,0,0,0,0
2020-04-14,"71","Radviliškio r.",21,0,0,0,0
2020-04-14,"72","Raseinių r.",24,0,0,0,0
2020-04-14,"73","Rokiškio r.",6,0,0,0,0
2020-04-14,"74","Rietavo",2,0,0,0,0
2020-04-14,"75","Skuodo r.",4,0,0,0,0
2020-04-14,"77","Tauragės r.",34,0,0,0,0
2020-04-14,"78","Telšių r.",28,0,1,1,1
2020-04-14,"79","Trakų r.",15,0,0,0,0
2020-04-14,"81","Ukmergės r.",28,0,0,0,0
2020-04-14,"82","Utenos r.",19,1,0,0,0
2020-04-14,"84","Šakių r.",34,0,0,0,0
2020-04-14,"85","Šalčininkų r.",9,1,0,0,0
2020-04-14,"86","Švenčionių r.",5,0,0,0,0
2020-04-14,"87","Šilalės r.",7,0,0,0,0
2020-04-14,"88","Šilutės r.",16,0,0,0,0
2020-04-14,"89","Širvintų r.",1,0,0,0,0
2020-04-14,"91","Šiaulių r.",13,0,0,0,0
2020-04-14,"94","Jurbarko r.",16,0,0,0,0
2020-04-15,"00","Lithuania",3009,58,0,0,0
2020-04-15,"11","Alytaus m.",174,1,0,0,0
2020-04-15,"12","Birštono",2,0,0,0,0
2020-04-15,"13","Vilniaus m.",548,11,0,0,0
2020-04-15,"15","Druskininkų",26,0,0,0,0
2020-04-15,"18","Marijampolės",178,0,0,0,0
2020-04-15,"19","Kauno m.",274,0,0,0,0
2020-04-15,"21","Klaipėdos m.",323,22,0,0,0
2020-04-15,"23","Neringos",3,0,0,0,0
2020-04-15,"25","Palangos m.",41,0,0,0,0
2020-04-15,"27","Panevėžio m.",102,0,0,0,0
2020-04-15,"29","Šiaulių m.",117,0,0,0,0
2020-04-15,"30","Visagino m.",4,0,0,0,0
2020-04-15,"32","Akmenės r.",19,0,0,0,0
2020-04-15,"33","Alytaus r.",34,1,0,0,0
2020-04-15,"34","Anykščių r.",7,0,0,0,0
2020-04-15,"36","Biržų r.",29,0,0,0,0
2020-04-15,"38","Varėnos r.",39,0,0,0,0
2020-04-15,"39","Vilkaviškio r.",22,1,0,0,0
2020-04-15,"41","Vilniaus r.",86,6,0,0,0
2020-04-15,"42","Elektrėnų",14,0,0,0,0
2020-04-15,"43","Zarasų r.",5,0,0,0,0
2020-04-15,"45","Ignalinos r.",4,0,0,0,0
2020-04-15,"46","Jonavos r.",54,0,0,0,0
2020-04-15,"47","Joniškio r.",13,0,0,0,0
2020-04-15,"48","Kalvarijos",13,0,0,0,0
2020-04-15,"49","Kaišiadorių r.",9,0,0,0,0
2020-04-15,"52","Kauno r.",50,1,0,0,0
2020-04-15,"53","Kėdainių r.",17,0,0,0,0
2020-04-15,"54","Kelmės r.",9,0,0,0,0
2020-04-15,"55","Klaipėdos r.",66,3,0,0,0
2020-04-15,"56","Kretingos r.",36,1,0,0,0
2020-04-15,"57","Kupiškio r.",9,0,0,0,0
2020-04-15,"58","Kazlų Rūdos",4,0,0,0,0
2020-04-15,"59","Lazdijų r.",37,0,0,0,0
2020-04-15,"61","Mažeikių r.",61,0,0,0,0
2020-04-15,"62","Molėtų r.",7,0,0,0,0
2020-04-15,"63","Pagėgių",3,0,0,0,0
2020-04-15,"65","Pakruojo r.",12,0,0,0,0
2020-04-15,"66","Panevėžio r.",32,0,0,0,0
2020-04-15,"67","Pasvalio r.",5,0,0,0,0
2020-04-15,"68","Plungės r.",22,0,0,0,0
2020-04-15,"69","Prienų r.",27,0,0,0,0
2020-04-15,"71","Radviliškio r.",36,0,0,0,0
2020-04-15,"72","Raseinių r.",7,0,0,0,0
2020-04-15,"73","Rokiškio r.",8,0,0,0,0
2020-04-15,"74","Rietavo",4,0,0,0,0
2020-04-15,"75","Skuodo r.",18,0,0,0,0
2020-04-15,"77","Tauragės r.",11,0,0,0,0
2020-04-15,"78","Telšių r.",10,0,0,0,0
2020-04-15,"79","Trakų r.",18,0,0,0,0
2020-04-15,"81","Ukmergės r.",88,8,0,0,0
2020-04-15,"82","Utenos r.",34,0,0,0,0
2020-04-15,"84","Šakių r.",27,0,0,0,0
2020-04-15,"85","Šalčininkų r.",7,0,0,0,0
2020-04-15,"86","Švenčionių r.",13,1,0,0,0
2020-04-15,"87","Šilalės r.",13,0,0,0,0
2020-04-15,"88","Šilutės r.",73,0,0,0,0
2020-04-15,"89","Širvintų r.",6,2,0,0,0
2020-04-15,"91","Šiaulių r.",73,0,0,0,0
2020-04-15,"94","Jurbarko r.",26,0,0,0,0
2020-04-16,"00","Lithuania",4246,49,1,2,2
2020-04-16,"11","Alytaus m.",128,1,0,0,0
2020-04-16,"12","Birštono",1,0,0,0,0
2020-04-16,"13","Vilniaus m.",759,6,0,0,0
2020-04-16,"15","Druskininkų",21,0,0,0,0
2020-04-16,"18","Marijampolės",230,3,0,0,0
2020-04-16,"19","Kauno m.",457,0,0,0,0
2020-04-16,"21","Klaipėdos m.",335,9,0,0,0
2020-04-16,"23","Neringos",7,0,0,0,0
2020-04-16,"25","Palangos m.",28,1,0,0,0
2020-04-16,"27","Panevėžio m.",134,1,0,0,0
2020-04-16,"29","Šiaulių m.",227,0,0,0,0
2020-04-16,"30","Visagino m.",13,0,0,0,0
2020-04-16,"32","Akmenės r.",50,0,0,0,0
2020-04-16,"33","Alytaus r.",88,0,0,0,0
2020-04-16,"34","Anykščių r.",16,0,0,0,0
2020-04-16,"36","Biržų r.",24,0,0,0,0
2020-04-16,"38","Varėnos r.",22,0,0,0,0
2020-04-16,"39","Vilkaviškio r.",29,0,0,0,0
2020-04-16,"41","Vilniaus r.",209,14,0,0,0
2020-04-16,"42","Elektrėnų",26,0,0,0,0
2020-04-16,"43","Zarasų r.",12,0,0,0,0
2020-04-16,"45","Ignalinos r.",8,0,0,0,0
2020-04-16,"46","Jonavos r.",80,0,0,0,0
2020-04-16,"47","Joniškio r.",64,0,0,0,0
2020-04-16,"48","Kalvarijos",37,0,0,0,0
2020-04-16,"49","Kaišiadorių r.",23,0,0,0,0
2020-04-16,"52","Kauno r.",86,1,0,0,0
2020-04-16,"53","Kėdainių r.",53,0,0,0,0
2020-04-16,"54","Kelmės r.",11,0,0,0,0
2020-04-16,"55","Klaipėdos r.",54,4,0,0,0
2020-04-16,"56","Kretingos r.",33,1,0,0,0
2020-04-16,"57","Kupiškio r.",4,0,0,0,0
2020-04-16,"58","Kazlų Rūdos",20,1,0,0,0
2020-04-16,"59","Lazdijų r.",29,0,0,0,0
2020-04-16,"61","Mažeikių r.",43,0,0,0,0
2020-04-16,"62","Molėtų r.",16,1,0,0,0
2020-04-16,"63","Pagėgių",3,0,0,0,0
2020-04-16,"65","Pakruojo r.",46,0,0,0,0
2020-04-16,"66","Panevėžio r.",39,0,0,0,0
2020-04-16,"67","Pasvalio r.",13,0,0,0,0
2020-04-16,"68","Plungės r.",19,1,0,0,0
2020-04-16,"69","Prienų r.",33,0,0,0,0
2020-04-16,"71","Radviliškio r.",23,0,0,0,0
2020-04-16,"72","Raseinių r.",62,0,1,1,1
2020-04-16,"73","Rokiškio r.",9,0,0,0,0
2020-04-16,"74","Rietavo",7,0,0,0,0
2020-04-16,"75","Skuodo r.",3,0,0,0,0
2020-04-16,"77","Tauragės r.",98,0,0,0,0
2020-04-16,"78","Telšių r.",65,0,0,1,1
2020-04-16,"79","Trakų r.",51,0,0,0,0
2020-04-16,"81","Ukmergės r.",39,3,0,0,0
2020-04-16,"82","Utenos r.",69,0,0,0,0
2020-04-16,"84","Šakių r.",11,0,0,0,0
2020-04-16,"85","Šalčininkų r.",18,0,0,0,0
2020-04-16,"86","Švenčionių r.",20,1,0,0,0
2020-04-16,"87","Šilalės r.",61,0,0,0,0
2020-04-16,"88","Šilutės r.",63,1,0,0,0
2020-04-16,"89","Širvintų r.",9,0,0,0,0
2020-04-16,"91","Šiaulių r.",44,0,0,0,0
2020-04-16,"94","Jurbarko r.",64,0,0,0,0
2020-04-17,"00","Lithuania",5260,96,1,1,1
2020-04-17,"11","Alytaus m.",149,0,0,0,0
2020-04-17,"12","Birštono",6,0,0,0,0
2020-04-17,"13","Vilniaus m.",997,18,0,0,0
2020-04-17,"15","Druskininkų",3,0,0,0,0
2020-04-17,"18","Marijampolės",297,5,0,0,0
2020-04-17,"19","Kauno m.",473,1,1,1,1
2020-04-17,"21","Klaipėdos m.",311,10,0,0,0
2020-04-17,"23","Neringos",2,0,0,0,0
2020-04-17,"25","Palangos m.",21,1,0,0,0
2020-04-17,"27","Panevėžio m.",235,0,0,0,0
2020-04-17,"29","Šiaulių m.",194,0,0,0,0
2020-04-17,"30","Visagino m.",8,0,0,0,0
2020-04-17,"32","Akmenės r.",14,0,0,0,0
2020-04-17,"33","Alytaus r.",47,0,0,0,0
2020-04-17,"34","Anykščių r.",29,0,0,0,0
2020-04-17,"36","Biržų r.",75,0,0,0,0
2020-04-17,"38","Varėnos r.",20,0,0,0,0
2020-04-17,"39","Vilkaviškio r.",29,1,0,0,0
2020-04-17,"41","Vilniaus r.",350,46,0,0,0
2020-04-17,"42","Elektrėnų",92,1,0,0,0
2020-04-17,"43","Zarasų r.",10,0,0,0,0
2020-04-17,"45","Ignalinos r.",5,0,0,0,0
2020-04-17,"46","Jonavos r.",73,0,0,0,0
2020-04-17,"47","Joniškio r.",53,1,0,0,0
2020-04-17,"48","Kalvarijos",34,0,0,0,0
2020-04-17,"49","Kaišiadorių r.",15,0,0,0,0
2020-04-17,"52","Kauno r.",66,1,0,0,0
2020-04-17,"53","Kėdainių r.",52,0,0,0,0
2020-04-17,"54","Kelmės r.",47,0,0,0,0
2020-04-17,"55","Klaipėdos r.",65,1,0,0,0
2020-04-17,"56","Kretingos r.",60,2,0,0,0
2020-04-17,"57","Kupiškio r.",22,0,0,0,0
2020-04-17,"58","Kazlų Rūdos",22,0,0,0,0
2020-04-17,"59","Lazdijų r.",28,0,0,0,0
2020-04-17,"61","Mažeikių r.",30,1,0,0,0
2020-04-17,"62","Molėtų r.",16,0,0,0,0
2020-04-17,"63","Pagėgių",6,0,0,0,0
2020-04-17,"65","Pakruojo r.",23,0,0,0,0
2020-04-17,"66","Panevėžio r.",84,0,0,0,0
2020-04-17,"67","Pasvalio r.",30,1,0,0,0
2020-04-17,"68","Plungės r.",34,1,0,0,0
2020-04-17,"69","Prienų r.",34,0,0,0,0
2020-04-17,"71","Radviliškio r.",25,0,0,0,0
2020-04-17,"72","Raseinių r.",117,0,0,0,0
2020-04-17,"73","Rokiškio r.",108,0,0,0,0
2020-04-17,"74","Rietavo",0,0,0,0,0
2020-04-17,"75","Skuodo r.",9,0,0,0,0
2020-04-17,"77","Tauragės r.",35,0,0,0,0
2020-04-17,"78","Telšių r.",139,0,0,0,0
2020-04-17,"79","Trakų r.",47,0,0,0,0
2020-04-17,"81","Ukmergės r.",214,2,0,0,0
2020-04-17,"82","Utenos r.",67,1,0,0,0
2020-04-17,"84","Šakių r.",40,0,0,0,0
2020-04-17,"85","Šalčininkų r.",40,0,0,0,0
2020-04-17,"86","Švenčionių r.",39,0,0,0,0
2020-04-17,"87","Šilalės r.",12,0,0,0,0
2020-04-17,"88","Šilutės r.",55,0,0,0,0
2020-04-17,"89","Širvintų r.",25,1,0,0,0
2020-04-17,"91","Šiaulių r.",52,0,0,0,0
2020-04-17,"94","Jurbarko r.",75,1,0,0,0
2020-04-18,"00","Lithuania",5799,91,1,1,1
2020-04-18,"11","Alytaus m.",237,2,0,0,0
2020-04-18,"12","Birštono",3,0,0,0,0
2020-04-18,"13","Vilniaus m.",1250,7,0,0,0
2020-04-18,"15","Druskininkų",33,0,0,0,0
2020-04-18,"18","Marijampolės",230,6,0,0,0
2020-04-18,"19","Kauno m.",572,2,0,0,0
2020-04-18,"21","Klaipėdos m.",347,41,1,1,1
2020-04-18,"23","Neringos",5,0,0,0,0
2020-04-18,"25","Palangos m.",16,0,0,0,0
2020-04-18,"27","Panevėžio m.",139,0,0,0,0
2020-04-18,"29","Šiaulių m.",264,0,0,0,0
2020-04-18,"30","Visagino m.",27,0,0,0,0
2020-04-18,"32","Akmenės r.",42,0,0,0,0
2020-04-18,"33","Alytaus r.",72,0,0,0,0
2020-04-18,"34","Anykščių r.",47,0,0,0,0
2020-04-18,"36","Biržų r.",25,0,0,0,0
2020-04-18,"38","Varėnos r.",24,1,0,0,0
2020-04-18,"39","Vilkaviškio r.",34,0,0,0,0
2020-04-18,"41","Vilniaus r.",331,12,0,0,0
2020-04-18,"42","Elektrėnų",43,0,0,0,0
2020-04-18,"43","Zarasų r.",7,0,0,0,0
2020-04-18,"45","Ignalinos r.",18,0,0,0,0
2020-04-18,"46","Jonavos r.",109,0,0,0,0
2020-04-18,"47","Joniškio r.",24,0,0,0,0
2020-04-18,"48","Kalvarijos",14,2,0,0,0
2020-04-18,"49","Kaišiadorių r.",25,0,0,0,0
2020-04-18,"52","Kauno r.",108,0,0,0,0
2020-04-18,"53","Kėdainių r.",73,0,0,0,0
2020-04-18,"54","Kelmės r.",16,0,0,0,0
2020-04-18,"55","Klaipėdos r.",82,4,0,0,0
2020-04-18,"56","Kretingos r.",56,4,0,0,0
2020-04-18,"57","Kupiškio r.",33,1,0,0,0
2020-04-18,"58","Kazlų Rūdos",37,0,0,0,0
2020-04-18,"59","Lazdijų r.",26,0,0,0,0
2020-04-18,"61","Mažeikių r.",29,0,0,0,0
2020-04-18,"62","Molėtų r.",17,0,0,0,0
2020-04-18,"63","Pagėgių",4,0,0,0,0
2020-04-18,"65","Pakruojo r.",39,0,0,0,0
2020-04-18,"66","Panevėžio r.",33,0,0,0,0
2020-04-18,"67","Pasvalio r.",18,0,0,0,0
2020-04-18,"68","Plungės r.",66,0,0,0,0
2020-04-18,"69","Prienų r.",32,0,0,0,0
2020-04-18,"71","Radviliškio r.",75,0,0,0,0
2020-04-18,"72","Raseinių r.",61,0,0,0,0
2020-04-18,"73","Rokiškio r.",31,0,0,0,0
2020-04-18,"74","Rietavo",10,2,0,0,0
2020-04-18,"75","Skuodo r.",6,1,0,0,0
2020-04-18,"77","Tauragės r.",56,1,0,0,0
2020-04-18,"78","Telšių r.",160,0,0,0,0
2020-04-18,"79","Trakų r.",59,0,0,0,0
2020-04-18,"81","Ukmergės r.",200,3,0,0,0
2020-04-18,"82","Utenos r.",47,0,0,0,0
2020-04-18,"84","Šakių r.",35,0,0,0,0
2020-04-18,"85","Šalčininkų r.",67,0,0,0,0
2020-04-18,"86","Švenčionių r.",65,1,0,0,0
2020-04-18,"87","Šilalės r.",32,0,0,0,0
2020-04-18,"88","Šilutės r.",66,0,0,0,0
2020-04-18,"89","Širvintų r.",121,1,0,0,0
2020-04-18,"91","Šiaulių r.",67,0,0,0,0
2020-04-18,"94","Jurbarko r.",34,0,0,0,0
2020-04-19,"00","Lithuania",2765,37,3,3,3
2020-04-19,"11","Alytaus m.",33,0,0,0,0
2020-04-19,"12","Birštono",2,0,0,0,0
2020-04-19,"13","Vilniaus m.",449,6,0,0,0
2020-04-19,"15","Druskininkų",54,0,0,0,0
2020-04-19,"18","Marijampolės",122,5,0,0,0
2020-04-19,"19","Kauno m.",387,1,0,0,0
2020-04-19,"21","Klaipėdos m.",146,10,1,1,1
2020-04-19,"23","Neringos",2,0,0,0,0
2020-04-19,"25","Palangos m.",4,0,0,0,0
2020-04-19,"27","Panevėžio m.",207,1,0,0,0
2020-04-19,"29","Šiaulių m.",166,0,0,0,0
2020-04-19,"30","Visagino m.",3,0,0,0,0
2020-04-19,"32","Akmenės r.",5,0,0,0,0
2020-04-19,"33","Alytaus r.",14,0,0,0,0
2020-04-19,"34","Anykščių r.",43,0,0,0,0
2020-04-19,"36","Biržų r.",2,0,0,0,0
2020-04-19,"38","Varėnos r.",7,0,0,0,0
2020-04-19,"39","Vilkaviškio r.",15,0,0,0,0
2020-04-19,"41","Vilniaus r.",308,8,0,0,0
2020-04-19,"42","Elektrėnų",55,0,0,0,0
2020-04-19,"43","Zarasų r.",8,0,0,0,0
2020-04-19,"45","Ignalinos r.",5,0,0,0,0
2020-04-19,"46","Jonavos r.",29,0,0,0,0
2020-04-19,"47","Joniškio r.",6,0,0,0,0
2020-04-19,"48","Kalvarijos",4,0,0,0,0
2020-04-19,"49","Kaišiadorių r.",3,0,0,0,0
2020-04-19,"52","Kauno r.",70,0,0,0,0
2020-04-19,"53","Kėdainių r.",13,0,0,0,0
